#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <taxonset id="TaxonSet.transeurasian" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_alpha.s:transeurasian" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr"/>
#        </prior>
#        <prior id="bcov_s_prior.s:transeurasian" name="distribution">
#            <parameter id="bcov_s.s:transeurasian" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:clock" name="distribution">
#            <parameter id="ucldMean.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:clock" name="distribution">
#            <parameter id="ucldStdev.c:clock" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Yayoi.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Yayoi" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Yuwan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Yonaguni" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Shuri" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Okinoerabu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ogami" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Japanese" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Ikema" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hateruma" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tarama" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.0" meanInRealSpace="true" name="distr" offset="1700.0">
#                <parameter estimate="false" id="RealParameter.6" name="M">400.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" upper="5.0">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.transeurasian	TreeHeight.t:tree	mutationRate.s:transeurasian	bcov_alpha.s:transeurasian	bcov_s.s:transeurasian	YuleModel.t:tree	birthRate.t:tree	frequencies.s:transeurasian1	frequencies.s:transeurasian2	ucldStdev.c:clock	rate.c:clock.mean	rate.c:clock.variance	rate.c:clock.coefficientOfVariation	monophyletic(Yayoi)	logP(mrca(Yayoi))	mrcatime(Yayoi)	ucldMean.c:clock
8419000	-276.8656674434537	NaN	-276.8656674434537	NaN	1972.8733048041431	1.0	0.07573676929111528	0.01775298879480212	-271.6827531918087	0.0020706077913707245	0.07403747983780373	0.925962520162195	0.21891069640221408	Infinity	NaN	NaN	0	-6.0740494208543385	1972.8733048041431	Infinity
8420000	-276.61646369459925	NaN	-276.61646369459925	NaN	2038.2847211278527	1.0	0.07573676929111528	0.01775298879480212	-272.24771164863614	0.0015171377126296734	0.07403747983780373	0.925962520162195	0.06394851583956081	Infinity	NaN	NaN	0	-6.232215181600856	2038.2847211278527	Infinity
8421000	-284.6193097283643	NaN	-284.6193097283643	NaN	1983.8109226958038	1.0	0.07573676929111528	0.06493932462401479	-274.2777872737449	0.0012870398680079507	0.07403747983780373	0.925962520162195	1.3849186641742401	Infinity	NaN	NaN	0	-6.093393350816589	1983.8109226958038	Infinity
8422000	-276.93341804768903	NaN	-276.93341804768903	NaN	1879.862405201384	1.0	0.07573676929111528	0.04733664824772861	-267.2619027856723	0.001992178232889864	0.07403747983780373	0.925962520162195	1.2476692459032355	Infinity	NaN	NaN	0	-6.132941594765436	1879.862405201384	Infinity
8423000	-286.1768240634026	NaN	-286.1768240634026	NaN	1832.9446260814364	1.0	0.036199833901418774	0.04733664824772861	-278.40097657530873	0.0013791342890939987	0.07403747983780373	0.925962520162195	0.5395233045250797	Infinity	NaN	NaN	0	-6.477519150298656	1832.9446260814364	Infinity
8424000	-291.40395318030306	NaN	-291.40395318030306	NaN	2075.869643419158	1.0	0.036199833901418774	0.04733664824772861	-285.9506517631782	0.001127248669140269	0.07403747983780373	0.925962520162195	0.06658354780928732	Infinity	NaN	NaN	0	-6.3566214390349	2075.869643419158	Infinity
8425000	-292.2518318645901	NaN	-292.2518318645901	NaN	2927.394127537787	1.0	0.036199833901418774	0.04733664824772861	-286.72796196159	0.0011463676665878382	0.07403747983780373	0.925962520162195	0.11371572742478309	Infinity	NaN	NaN	0	-6.057348519447805	1961.0156229228473	Infinity
8426000	-288.518329514844	NaN	-288.518329514844	NaN	2224.241823061453	1.0	0.036199833901418774	0.07087502881812044	-283.38025184076383	0.001452073521099403	0.07403747983780373	0.925962520162195	0.023276840784604735	Infinity	NaN	NaN	0	-6.252869945352298	1857.5249263294947	Infinity
8427000	-284.1426831847088	NaN	-284.1426831847088	NaN	1994.425119146853	1.0	0.2106291951532117	0.07087502881812044	-279.17115852612864	0.0012031845049805196	0.5064053568038599	0.4935946431961389	0.022012431150454037	Infinity	NaN	NaN	0	-6.115341828783268	1994.425119146853	Infinity
8428000	-291.1135214390115	NaN	-291.1135214390115	NaN	1890.0896224050252	1.0	0.2106291951532117	0.07087502881812044	-284.57040862959815	0.002268992299480824	0.5064053568038599	0.4935946431961389	0.22240267813964448	Infinity	NaN	NaN	0	-6.0973598284902675	1890.0896224050252	Infinity
8429000	-278.1030636295516	NaN	-278.1030636295516	NaN	1830.6701332570842	1.0	0.2106291951532117	0.07087502881812044	-272.2936322482512	0.00170242620658205	0.5064053568038599	0.4935946431961389	0.04978005099224444	Infinity	NaN	NaN	0	-6.504849802007966	1830.6701332570842	Infinity
8430000	-280.46360623456303	NaN	-280.46360623456303	NaN	2006.5773162180753	1.0	0.2106291951532117	0.18774209718271	-272.2026134588162	0.0019653794214047216	0.5064053568038599	0.4935946431961389	0.39972846374906645	Infinity	NaN	NaN	0	-6.143853812902779	2006.5773162180753	Infinity
8431000	-270.45638095193505	NaN	-270.45638095193505	NaN	1799.1826601164985	1.0	0.2106291951532117	0.18774209718271	-262.5259747207624	0.002050234170744581	0.5064053568038599	0.4935946431961389	0.12725496182737214	Infinity	NaN	NaN	0	-7.0537059970110425	1799.1826601164985	Infinity
8432000	-275.53237690072825	NaN	-275.53237690072825	NaN	2001.313066278783	1.0	0.2106291951532117	0.18774209718271	-269.41795460590833	0.002674349782727048	0.5064053568038599	0.4935946431961389	0.03151046519762806	Infinity	NaN	NaN	0	-6.131087630123586	2001.313066278783	Infinity
8433000	-270.1232112974742	NaN	-270.1232112974742	NaN	1929.2483022498448	1.0	0.2106291951532117	0.18774209718271	-262.5663432400636	0.0027119677473430143	0.5064053568038599	0.4935946431961389	0.25177501881529984	Infinity	NaN	NaN	0	-6.039962896832486	1929.2483022498448	Infinity
8434000	-280.78535055371066	NaN	-280.78535055371066	NaN	1943.7900787972208	1.0	0.2106291951532117	0.18774209718271	-271.36795464168137	0.0025932860933018846	0.5064053568038599	0.4935946431961389	0.765803351923218	Infinity	NaN	NaN	0	-6.0423703626782865	1943.7900787972208	Infinity
8435000	-278.21496300943727	NaN	-278.21496300943727	NaN	1975.0534981392536	1.0	0.2106291951532117	0.18774209718271	-272.0970889994577	0.0018072323061475908	0.5064053568038599	0.4935946431961389	0.03496368945800743	Infinity	NaN	NaN	0	-6.077619962490061	1975.0534981392536	Infinity
8436000	-279.2344125072439	NaN	-279.2344125072439	NaN	1952.3250267671997	1.0	0.2106291951532117	0.18774209718271	-273.8196908024938	0.0014768178267526805	0.5064053568038599	0.4935946431961389	0.009359117743652473	Infinity	NaN	NaN	0	-6.0483012301035455	1952.3250267671997	Infinity
8437000	-279.15197294425246	NaN	-279.15197294425246	NaN	1931.7411170479588	1.0	0.2106291951532117	0.18774209718271	-273.17503667499244	0.0018954589944350409	0.5064053568038599	0.4935946431961389	0.028933803487857176	Infinity	NaN	NaN	0	-6.0396248850431675	1931.7411170479588	Infinity
8438000	-268.3004182317343	NaN	-268.3004182317343	NaN	1857.5258943897534	1.0	0.2106291951532117	0.5161215364613301	-260.40510351503934	0.002472741566205066	0.5064053568038599	0.4935946431961389	0.09383189253712716	Infinity	NaN	NaN	0	-6.25286325575623	1857.5258943897534	Infinity
8439000	-269.37752963639446	NaN	-269.37752963639446	NaN	1885.9995206473686	1.0	0.2106291951532117	0.5161215364613301	-262.23356157516156	0.0024124420780884948	0.5064053568038599	0.4935946431961389	0.03495264906171633	Infinity	NaN	NaN	0	-6.110340959049813	1885.9995206473686	Infinity
8440000	-279.91640529733945	NaN	-279.91640529733945	NaN	2131.0554584705033	1.0	0.2106291951532117	0.36002148898025926	-268.5607869882465	0.001773555224140438	0.5064053568038599	0.4935946431961389	1.0143824952907583	Infinity	NaN	NaN	0	-6.564500885081327	2131.0554584705033	Infinity
8441000	-282.34081783711895	NaN	-282.34081783711895	NaN	2015.3286694306382	1.0	0.2106291951532117	0.36002148898025926	-273.9434870406467	0.0013614481542354368	0.5064053568038599	0.4935946431961389	0.2696263822638385	Infinity	NaN	NaN	0	-6.166376334631689	2015.3286694306382	Infinity
8442000	-275.86098267960807	NaN	-275.86098267960807	NaN	1829.8091180400352	1.0	0.2106291951532117	0.15648718825451885	-269.6457880398755	0.001745415225097018	0.5064053568038599	0.4935946431961389	0.025772840307468296	Infinity	NaN	NaN	0	-6.515539363215357	1829.8091180400352	Infinity
8443000	-290.70226957663493	NaN	-290.70226957663493	NaN	1899.998116251326	1.0	0.2106291951532117	0.15648718825451885	-282.0784437301665	0.0011272363881833138	0.5064053568038599	0.4935946431961389	0.5704142144926517	Infinity	NaN	NaN	0	-6.072156545329641	1899.998116251326	Infinity
8444000	-285.02043277024694	NaN	-285.02043277024694	NaN	2074.893126572651	1.0	0.2106291951532117	0.04507159526741789	-279.6073626249099	0.0014068122049783755	0.5064053568038599	0.4935946431961389	0.0676405650326391	Infinity	NaN	NaN	0	-6.353178361334467	2074.893126572651	Infinity
8445000	-285.938631599187	NaN	-285.938631599187	NaN	2237.2421441167135	1.0	0.2106291951532117	0.04507159526741789	-280.732594700626	0.0010511598491093576	0.5064053568038599	0.4935946431961389	0.014110026900841953	Infinity	NaN	NaN	0	-7.007909250038045	2237.2421441167135	Infinity
8446000	-278.0171285232569	NaN	-278.0171285232569	NaN	1956.7928568711309	1.0	0.2106291951532117	0.04507159526741789	-271.0323027554593	0.0019204640830346978	0.5064053568038599	0.4935946431961389	0.44963251117122527	Infinity	NaN	NaN	0	-6.052593079287067	1956.7928568711309	Infinity
8447000	-273.0682607908686	NaN	-273.0682607908686	NaN	1867.7427282997078	1.0	0.2106291951532117	0.04507159526741789	-265.09394484787106	0.0021259199677147378	0.5064053568038599	0.4935946431961389	0.6977911228002632	Infinity	NaN	NaN	0	-6.189942448870658	1867.7427282997078	Infinity
8448000	-277.82914361328665	NaN	-277.82914361328665	NaN	1959.810453816766	1.0	0.2106291951532117	0.04507159526741789	-271.84160421777744	0.0014918498360700103	0.5064053568038599	0.4935946431961389	0.20532023493013815	Infinity	NaN	NaN	0	-6.055924125301029	1959.810453816766	Infinity
8449000	-278.90371666849563	NaN	-278.90371666849563	NaN	1814.417204151843	1.0	0.2106291951532117	0.13740340161527162	-271.7711293404181	0.0017510725728190869	0.5064053568038599	0.4935946431961389	0.09957051256862996	Infinity	NaN	NaN	0	-6.742901338322026	1814.417204151843	Infinity
8450000	-276.4959105369992	NaN	-276.4959105369992	NaN	2054.662694395383	1.0	0.2106291951532117	0.24578847801662082	-267.0991152958248	0.002587110127368275	0.5064053568038599	0.4935946431961389	0.6065920397426903	Infinity	NaN	NaN	0	-6.2842306524193114	2054.662694395383	Infinity
8451000	-282.0453297377753	NaN	-282.0453297377753	NaN	1927.6313226460786	1.0	0.2106291951532117	0.24578847801662082	-276.0867199733354	0.0018420459058373284	0.5064053568038599	0.4935946431961389	0.016842079592232148	Infinity	NaN	NaN	0	-6.0403600346351425	1927.6313226460786	Infinity
8452000	-275.0153443854964	NaN	-275.0153443854964	NaN	1920.987553786699	1.0	0.2106291951532117	0.22065028506162285	-268.7699977851483	0.0017157503733383676	0.5064053568038599	0.4935946431961389	0.035271126661611904	Infinity	NaN	NaN	0	-6.0435317534351665	1920.987553786699	Infinity
8453000	-310.57303388591765	NaN	-310.57303388591765	NaN	3586.839034209289	1.0	0.2106291951532117	0.22065028506162285	-300.3002597281038	7.632234605738808E-4	0.5064053568038599	0.4935946431961389	0.008690123950580868	Infinity	NaN	NaN	0	-10.785525302088855	3180.2995785142252	Infinity
8454000	-298.1985807243526	NaN	-298.1985807243526	NaN	2072.937385068967	1.0	0.2106291951532117	0.22065028506162285	-290.68205547941875	0.001008545671048674	0.5064053568038599	0.4935946431961389	0.16970877067969536	Infinity	NaN	NaN	0	-6.239390015730519	2040.617450898852	Infinity
8455000	-280.4815345430368	NaN	-280.4815345430368	NaN	1896.8068324267442	1.0	0.2106291951532117	0.22065028506162285	-271.7511991709747	0.001732686647934519	0.5064053568038599	0.4935946431961389	0.503253262479033	Infinity	NaN	NaN	0	-6.079359126352813	1896.8068324267442	Infinity
8456000	-275.68193303705146	NaN	-275.68193303705146	NaN	1969.7424313164206	1.0	0.2106291951532117	0.22065028506162285	-267.3398436104728	0.0024456574999981696	0.5064053568038599	0.4935946431961389	0.39947415065723996	Infinity	NaN	NaN	0	-6.069184228171199	1969.7424313164206	Infinity
8457000	-289.0654464965062	NaN	-289.0654464965062	NaN	2241.6652792588184	1.0	0.2106291951532117	0.22065028506162285	-279.3521033669492	0.0010246981663808601	0.5064053568038599	0.4935946431961389	0.5132825865847384	Infinity	NaN	NaN	0	-7.027020161998901	2241.6652792588184	Infinity
8458000	-289.59850190839455	NaN	-289.59850190839455	NaN	2091.2717286234997	1.0	0.2106291951532117	0.31407309120509247	-279.56851033342764	0.0019260977421841892	0.5064053568038599	0.4935946431961389	0.6862961368182345	Infinity	NaN	NaN	0	-6.412160083999692	2091.2717286234997	Infinity
8459000	-289.34287821586986	NaN	-289.34287821586986	NaN	2298.4294269207285	1.0	0.2106291951532117	0.31407309120509247	-279.0735296131221	0.001318232440424287	0.5064053568038599	0.4935946431961389	0.8507334103899195	Infinity	NaN	NaN	0	-6.122051200104772	1997.4204852605394	Infinity
8460000	-294.2973435191602	NaN	-294.2973435191602	NaN	2499.526575679009	1.0	0.2106291951532117	0.31407309120509247	-286.0796202886199	0.001496455291710131	0.5064053568038599	0.4935946431961389	0.12986726160781797	Infinity	NaN	NaN	0	-6.823365488351527	2194.0722761824773	Infinity
8461000	-280.90947371999533	NaN	-280.90947371999533	NaN	2055.411424990215	1.0	0.2106291951532117	0.31407309120509247	-273.0814445463303	0.002023676181503836	0.5064053568038599	0.4935946431961389	0.15494916093187994	Infinity	NaN	NaN	0	-6.286695448408159	2055.411424990215	Infinity
8462000	-278.5513224536028	NaN	-278.5513224536028	NaN	2188.807549094872	1.0	0.2106291951532117	0.31407309120509247	-271.8203509452105	0.0015473343417410426	0.5064053568038599	0.4935946431961389	0.010629327214587685	Infinity	NaN	NaN	0	-6.801169991797791	2188.807549094872	Infinity
8463000	-271.09300433700446	NaN	-271.09300433700446	NaN	1892.079177661172	1.0	0.2106291951532117	0.31407309120509247	-265.3635666239218	0.002145495961393511	0.5064053568038599	0.4935946431961389	0.005794660806254681	Infinity	NaN	NaN	0	-6.091611157123451	1892.079177661172	Infinity
8464000	-283.15801908876983	NaN	-283.15801908876983	NaN	1802.6313637211956	1.0	0.2106291951532117	0.31407309120509247	-274.35101424410334	0.0012812063803869205	0.5064053568038599	0.4935946431961389	0.21153182802093862	Infinity	NaN	NaN	0	-6.974197590943388	1802.6313637211956	Infinity
8465000	-279.19139542512113	NaN	-279.19139542512113	NaN	2033.4788382351953	1.0	0.2106291951532117	0.31407309120509247	-272.07357400499933	0.0022557764731031623	0.5064053568038599	0.4935946431961389	0.06441185337236836	Infinity	NaN	NaN	0	-6.217697254967307	2033.4788382351953	Infinity
8466000	-278.0974473198041	NaN	-278.0974473198041	NaN	2093.2485198713857	1.0	0.2106291951532117	0.31407309120509247	-270.84622074682443	0.0019068036387475957	0.5064053568038599	0.4935946431961389	0.057690015860626505	Infinity	NaN	NaN	0	-6.419445767839554	2093.2485198713857	Infinity
8467000	-286.7892556411836	NaN	-286.7892556411836	NaN	2411.080988842269	1.0	0.2106291951532117	0.31407309120509247	-275.41113540266446	0.0016073865658632186	0.5064053568038599	0.4935946431961389	0.6841727064110728	Infinity	NaN	NaN	0	-7.767275627556494	2411.080988842269	Infinity
8468000	-280.0202044354974	NaN	-280.0202044354974	NaN	2144.2773715922945	1.0	0.2106291951532117	0.31407309120509247	-271.7638411828387	0.0016890483118111477	0.7045859491687312	0.2954140508312676	0.17293709522084622	Infinity	NaN	NaN	0	-6.617362241707634	2144.2773715922945	Infinity
8469000	-294.2102693591661	NaN	-294.2102693591661	NaN	2927.500748328188	1.0	0.2106291951532117	0.31407309120509247	-284.4468638800021	0.0014325737452390193	0.7045859491687312	0.2954140508312676	0.49331149649569445	Infinity	NaN	NaN	0	-6.802911201325735	2189.2212624673543	Infinity
8470000	-288.64593963055523	NaN	-288.64593963055523	NaN	1928.0688123790512	1.0	0.2106291951532117	0.31407309120509247	-280.909356619171	0.0019312571603243317	0.7045859491687312	0.2954140508312676	0.18396621139543637	Infinity	NaN	NaN	0	-6.0402385513420365	1928.0688123790512	Infinity
8471000	-284.66292616714725	NaN	-284.66292616714725	NaN	1915.1214300389481	1.0	0.2106291951532117	0.31407309120509247	-277.1664922159989	0.0012675998425450182	0.7045859491687312	0.2954140508312676	0.13872166380430867	Infinity	NaN	NaN	0	-6.048524637922795	1915.1214300389481	Infinity
8472000	-294.5147367912185	NaN	-294.5147367912185	NaN	2123.189382406453	1.0	0.2106291951532117	0.6485803789204294	-284.4691934022986	0.0015442300077648666	0.47846845697964907	0.5215315430203498	0.44585696024319055	Infinity	NaN	NaN	0	-6.533521314035389	2123.189382406453	Infinity
8473000	-281.03761234447194	NaN	-281.03761234447194	NaN	1866.1145160971864	1.0	0.2106291951532117	0.6485803789204294	-273.23177968217107	0.0018966309340147558	0.47846845697964907	0.5215315430203498	0.06282556675041248	Infinity	NaN	NaN	0	-6.198989576860756	1866.1145160971864	Infinity
8474000	-280.10122772033975	NaN	-280.10122772033975	NaN	1901.128427373433	1.0	0.2106291951532117	0.6485803789204294	-273.8541167287779	0.0013291515645774343	0.47846845697964907	0.5215315430203498	0.003936544935057901	Infinity	NaN	NaN	0	-6.069803034617427	1901.128427373433	Infinity
8475000	-278.23963678937827	NaN	-278.23963678937827	NaN	1797.7396190900636	1.0	0.2106291951532117	1.132551880268838	-270.0008354038986	0.0014947866568488872	0.47846845697964907	0.5215315430203498	0.00901414512038428	Infinity	NaN	NaN	0	-7.088792527351258	1797.7396190900636	Infinity
8476000	-278.8970802089395	NaN	-278.8970802089395	NaN	1914.985208293517	1.0	0.2106291951532117	0.23441253141738938	-272.10796328398607	0.0015222133980845225	0.47846845697964907	0.5215315430203498	0.07829405318254445	Infinity	NaN	NaN	0	-6.048666418761896	1914.985208293517	Infinity
8477000	-277.82608364153	NaN	-277.82608364153	NaN	2123.235020505939	1.0	0.2106291951532117	0.23441253141738938	-269.4542342173926	0.002577420457209269	0.47846845697964907	0.5215315430203498	0.2759853462269914	Infinity	NaN	NaN	0	-6.5336999673907865	2123.235020505939	Infinity
8478000	-271.29114870579224	NaN	-271.29114870579224	NaN	1905.1581994301566	1.0	0.2106291951532117	0.23441253141738938	-264.01607238495893	0.0020315982048119846	0.47846845697964907	0.5215315430203498	0.14742912481892265	Infinity	NaN	NaN	0	-6.062220497677151	1905.1581994301566	Infinity
8479000	-289.2365341633088	NaN	-289.2365341633088	NaN	2431.7940197801095	1.0	0.2106291951532117	0.23441253141738938	-280.99438170155827	0.0020927433274000808	0.47846845697964907	0.5215315430203498	0.35920634495023196	Infinity	NaN	NaN	0	-6.064751876855977	1966.6923724590433	Infinity
8480000	-295.77520331035817	NaN	-295.77520331035817	NaN	3293.1321868524724	1.0	0.2106291951532117	0.23441253141738938	-287.00154378866006	0.001002621172850554	0.47846845697964907	0.5215315430203498	0.41547418499213185	Infinity	NaN	NaN	0	-6.381923345326597	2082.964070035955	Infinity
8481000	-304.85471397830986	NaN	-304.85471397830986	NaN	3640.1167070293595	1.0	0.2106291951532117	0.23441253141738938	-295.98276061259355	7.874340076997674E-4	0.47846845697964907	0.5215315430203498	0.34982885873425984	Infinity	NaN	NaN	0	-6.731286535843685	2172.0936295733904	Infinity
8482000	-299.470471707951	NaN	-299.470471707951	NaN	2317.837796888451	1.0	0.2106291951532117	0.11512183486007477	-292.021026818371	9.023392963376614E-4	0.47846845697964907	0.5215315430203498	0.336585157781114	Infinity	NaN	NaN	0	-6.048690681704258	1952.7669125904845	Infinity
8483000	-298.9722116133926	NaN	-298.9722116133926	NaN	3056.698308638319	1.0	0.2106291951532117	0.11512183486007477	-292.9659799361857	0.0010025045747539636	0.25335924151367883	0.74664075848632	0.05759103778954477	Infinity	NaN	NaN	0	-6.148848747237258	2008.5721765623612	Infinity
8484000	-293.5415849041646	NaN	-293.5415849041646	NaN	2158.115076554642	1.0	0.2106291951532117	0.11512183486007477	-286.54278119499105	0.0012888454829782727	0.3023359971697736	0.6976640028302252	0.1148610110483382	Infinity	NaN	NaN	0	-6.673620299548766	2158.115076554642	Infinity
8485000	-291.43647121447384	NaN	-291.43647121447384	NaN	2137.4638780627574	1.0	0.2106291951532117	0.11512183486007477	-283.18627389573254	0.001546865681098056	0.3023359971697736	0.6976640028302252	0.4036970572084158	Infinity	NaN	NaN	0	-6.590004547879496	2137.4638780627574	Infinity
8486000	-279.5188211411425	NaN	-279.5188211411425	NaN	2047.821762849781	1.0	0.2106291951532117	0.11512183486007477	-271.238880702111	0.001384223988189601	0.3023359971697736	0.6976640028302252	0.501987228233535	Infinity	NaN	NaN	0	-6.2620504447404475	2047.821762849781	Infinity
8487000	-273.7993815392707	NaN	-273.7993815392707	NaN	1903.1442791305833	1.0	0.2106291951532117	0.05917351776584425	-268.5888108737038	0.0015412830433503995	0.3023359971697736	0.6976640028302252	0.05086149529121789	Infinity	NaN	NaN	0	-6.065854506450323	1903.1442791305833	Infinity
8488000	-279.4255317946082	NaN	-279.4255317946082	NaN	2001.7856830501205	1.0	0.2106291951532117	0.05917351776584425	-275.2761694262046	0.001554741761916898	0.3023359971697736	0.6976640028302252	0.005680154500618833	Infinity	NaN	NaN	0	-6.132208546160714	2001.7856830501205	Infinity
8489000	-279.0793905771176	NaN	-279.0793905771176	NaN	2025.7043420179436	1.0	0.2106291951532117	0.05917351776584425	-274.0259094092702	0.001800127074126767	0.3023359971697736	0.6976640028302252	0.030642328455552953	Infinity	NaN	NaN	0	-6.195004272879528	2025.7043420179436	Infinity
8490000	-281.40713710139	NaN	-281.40713710139	NaN	2137.7425013927923	1.0	0.2106291951532117	0.07826388825729946	-274.9218956990182	0.0013217269510461995	0.3023359971697736	0.6976640028302252	0.10591380951820772	Infinity	NaN	NaN	0	-6.591118509500346	2137.7425013927923	Infinity
8491000	-275.8777278785813	NaN	-275.8777278785813	NaN	1951.9369275643257	1.0	0.2106291951532117	0.07298876881894997	-270.375942725286	0.002394217115278842	0.3023359971697736	0.6976640028302252	0.06081807870009183	Infinity	NaN	NaN	0	-6.047965651330064	1951.9369275643257	Infinity
8492000	-282.1023119865218	NaN	-282.1023119865218	NaN	1875.2513073418063	1.0	0.2106291951532117	0.07298876881894997	-273.63157927535144	0.001700762162374317	0.3023359971697736	0.6976640028302252	0.7201397656618377	Infinity	NaN	NaN	0	-6.152582858343332	1875.2513073418063	Infinity
8493000	-294.4299418418346	NaN	-294.4299418418346	NaN	2035.119446012541	1.0	0.2106291951532117	0.07298876881894997	-287.3912294303124	7.89289569781327E-4	0.3023359971697736	0.6976640028302252	0.3002975197437378	Infinity	NaN	NaN	0	-6.222612620979559	2035.119446012541	Infinity
8494000	-277.0769633532259	NaN	-277.0769633532259	NaN	1903.4910516614448	1.0	0.2106291951532117	0.07298876881894997	-270.7117725791203	0.0014827387945729577	0.3023359971697736	0.6976640028302252	0.18672995227676903	Infinity	NaN	NaN	0	-6.065206885689066	1903.4910516614448	Infinity
8495000	-266.61876719768566	NaN	-266.61876719768566	NaN	1969.3866477665554	1.0	0.2106291951532117	0.07298876881894997	-261.43715513766705	0.00292498602511609	0.3023359971697736	0.6976640028302252	0.03382086346238024	Infinity	NaN	NaN	0	-6.068651365851494	1969.3866477665554	Infinity
8496000	-260.4839666366384	NaN	-260.4839666366384	NaN	1902.3244269316924	1.0	0.2106291951532117	0.07298876881894997	-253.96043338891135	0.002590455136309133	0.3023359971697736	0.6976640028302252	0.21862663826390066	Infinity	NaN	NaN	0	-6.067422335197811	1902.3244269316924	Infinity
8497000	-267.0768301559346	NaN	-267.0768301559346	NaN	2133.968168426291	1.0	0.18967911649765903	0.0490273841371565	-260.05744222973493	0.0019945228822307254	0.3023359971697736	0.6976640028302252	0.30214231361558613	Infinity	NaN	NaN	0	-6.57606426647001	2133.968168426291	Infinity
8498000	-260.83267408957823	NaN	-260.83267408957823	NaN	1902.2634179983932	1.0	0.18967911649765903	0.1822108671866484	-251.72364567399296	0.0030849910400252496	0.3023359971697736	0.6976640028302252	0.6723651325575644	Infinity	NaN	NaN	0	-6.067541078543373	1902.2634179983932	Infinity
8499000	-273.51289728249264	NaN	-273.51289728249264	NaN	1885.9768896429784	1.0	0.18967911649765903	0.054519869724595854	-263.25880018217174	0.003906464828267187	0.3023359971697736	0.6976640028302252	1.4061968075356153	Infinity	NaN	NaN	0	-6.110417272989808	1885.9768896429784	Infinity
8500000	-266.57541389734104	NaN	-266.57541389734104	NaN	2006.278778843103	1.0	0.18967911649765903	0.054519869724595854	-260.0065152871067	0.0027344291788328075	0.3023359971697736	0.6976640028302252	0.27393923812277843	Infinity	NaN	NaN	0	-6.1431136042990335	2006.278778843103	Infinity
8501000	-258.0591417967101	NaN	-258.0591417967101	NaN	1789.6797354009293	1.0	0.18967911649765903	0.054519869724595854	-252.07478065228682	0.003005398115209142	0.3023359971697736	0.6976640028302252	0.0252756339678208	Infinity	NaN	NaN	0	-7.3068617777121965	1789.6797354009293	Infinity
8502000	-268.5198087405253	NaN	-268.5198087405253	NaN	1835.2839932630807	1.0	0.18967911649765903	0.054519869724595854	-262.813829542716	0.0031031335302564955	0.3023359971697736	0.6976640028302252	0.06909595862828656	Infinity	NaN	NaN	0	-6.450733157662217	1835.2839932630807	Infinity
8503000	-300.1511427512908	NaN	-300.1511427512908	NaN	3637.546579409331	1.0	0.18967911649765903	0.054519869724595854	-290.93133801708893	0.001081570984812466	0.3023359971697736	0.6976640028302252	0.27887274410223667	Infinity	NaN	NaN	0	-8.772883619145068	2647.959526601647	Infinity
